node_id;label;type;degree
@DISEASE_Surfactant_Dysfunction;@DISEASE_Surfactant_Dysfunction;disease;4.0
@DISEASE_Syndactyly_Cenani_Lenz_type;@DISEASE_Syndactyly_Cenani_Lenz_type;disease;4.0
@DISEASE_Thromboangiitis_Obliterans;@DISEASE_Thromboangiitis_Obliterans;disease;4.0
@DISEASE_Thrombocythemia_Essential;@DISEASE_Thrombocythemia_Essential;disease;4.0
@DISEASE_Thrombocytopenia_1;@DISEASE_Thrombocytopenia_1;disease;4.0
@DISEASE_Thromboinflammation;@DISEASE_Thromboinflammation;disease;4.0
@DISEASE_Thrombophilia_due_to_Activated_Protein_C_Resistance;@DISEASE_Thrombophilia_due_to_Activated_Protein_C_Resistance;disease;4.0
@DISEASE_Tongue_Neoplasms;@DISEASE_Tongue_Neoplasms;disease;4.0
@DISEASE_Tonsillitis;@DISEASE_Tonsillitis;disease;4.0
@DISEASE_Tooth_Injuries;@DISEASE_Tooth_Injuries;disease;4.0
@DISEASE_Tracheal_Diseases;@DISEASE_Tracheal_Diseases;disease;4.0
@DISEASE_Trichorhinophalangeal_Syndrome_Type_I;@DISEASE_Trichorhinophalangeal_Syndrome_Type_I;disease;4.0
@DISEASE_Tricuspid_Valve_Insufficiency;@DISEASE_Tricuspid_Valve_Insufficiency;disease;4.0
@DISEASE_Tuberculosis_Osteoarticular;@DISEASE_Tuberculosis_Osteoarticular;disease;4.0
@DISEASE_Tuberculosis_Splenic;@DISEASE_Tuberculosis_Splenic;disease;4.0
@DISEASE_Tukel_syndrome;@DISEASE_Tukel_syndrome;disease;4.0
@DISEASE_Tympanosclerosis;@DISEASE_Tympanosclerosis;disease;4.0
@DISEASE_Urachal_Cyst;@DISEASE_Urachal_Cyst;disease;4.0
@DISEASE_Urinary_Bladder_Calculi;@DISEASE_Urinary_Bladder_Calculi;disease;4.0
@DISEASE_Uropathy_distal_obstructive_polydactyly;@DISEASE_Uropathy_distal_obstructive_polydactyly;disease;4.0
@DISEASE_Uveitis_Intermediate;@DISEASE_Uveitis_Intermediate;disease;4.0
@DISEASE_Uveitis_Posterior;@DISEASE_Uveitis_Posterior;disease;4.0
@DISEASE_VLCAD_deficiency;@DISEASE_VLCAD_deficiency;disease;4.0
@DISEASE_Vertebral_body_fusion_overgrowth;@DISEASE_Vertebral_body_fusion_overgrowth;disease;4.0
@DISEASE_Vibrio_Infections;@DISEASE_Vibrio_Infections;disease;4.0
@DISEASE_Walker_Warburg_Syndrome;@DISEASE_Walker_Warburg_Syndrome;disease;4.0
@DISEASE_Wallerian_degeneration_of_the_pyramidal_tract;@DISEASE_Wallerian_degeneration_of_the_pyramidal_tract;disease;4.0
@DISEASE_Wolfram_Syndrome;@DISEASE_Wolfram_Syndrome;disease;4.0
@DISEASE_Xanthinuria_Type_I;@DISEASE_Xanthinuria_Type_I;disease;4.0
@DISEASE_amyloidosis_IX;@DISEASE_amyloidosis_IX;disease;4.0
@DISEASE_succinic_semialdehyde_dehydrogenase_deficiency;@DISEASE_succinic_semialdehyde_dehydrogenase_deficiency;disease;4.0
@DISEASE_tinea_incognita;@DISEASE_tinea_incognita;disease;4.0
@DISEASE_120970;@DISEASE_120970;disease;3.0
@DISEASE_143890;@DISEASE_143890;disease;3.0
@DISEASE_188890;@DISEASE_188890;disease;3.0
@DISEASE_261515;@DISEASE_261515;disease;3.0
@DISEASE_300894;@DISEASE_300894;disease;3.0
@DISEASE_612635;@DISEASE_612635;disease;3.0
@DISEASE_612862;@DISEASE_612862;disease;3.0
@DISEASE_613640;@DISEASE_613640;disease;3.0
@DISEASE_614152;@DISEASE_614152;disease;3.0
@DISEASE_614388;@DISEASE_614388;disease;3.0
@DISEASE_616592;@DISEASE_616592;disease;3.0
@DISEASE_616959;@DISEASE_616959;disease;3.0
@DISEASE_617186;@DISEASE_617186;disease;3.0
@DISEASE_617187;@DISEASE_617187;disease;3.0
@DISEASE_ATR_X_syndrome;@DISEASE_ATR_X_syndrome;disease;3.0
@DISEASE_Abnormal_fusion_of_dental_cementum_with_alveolar_bone;@DISEASE_Abnormal_fusion_of_dental_cementum_with_alveolar_bone;disease;3.0
@DISEASE_Absent_corpus_callosum_cataract_immunodeficiency;@DISEASE_Absent_corpus_callosum_cataract_immunodeficiency;disease;3.0
@DISEASE_Accessory_navicular_bone;@DISEASE_Accessory_navicular_bone;disease;3.0
@DISEASE_Acrogeria_gottron_type;@DISEASE_Acrogeria_gottron_type;disease;3.0
@DISEASE_Actin_Accumulation_Myopathy;@DISEASE_Actin_Accumulation_Myopathy;disease;3.0
@DISEASE_Acute_Tubulointerstitial_Nephritis;@DISEASE_Acute_Tubulointerstitial_Nephritis;disease;3.0
@DISEASE_Adams_Oliver_syndrome;@DISEASE_Adams_Oliver_syndrome;disease;3.0
@DISEASE_Adenine_phosphoribosyltransferase_deficiency;@DISEASE_Adenine_phosphoribosyltransferase_deficiency;disease;3.0
@DISEASE_Adenoma_Islet_Cell;@DISEASE_Adenoma_Islet_Cell;disease;3.0
@DISEASE_Adenoma_Oxyphilic;@DISEASE_Adenoma_Oxyphilic;disease;3.0
@DISEASE_Adenoma_Pleomorphic;@DISEASE_Adenoma_Pleomorphic;disease;3.0
@DISEASE_Adie_Syndrome;@DISEASE_Adie_Syndrome;disease;3.0
@DISEASE_Adnexal_Diseases;@DISEASE_Adnexal_Diseases;disease;3.0
@DISEASE_Adrenocorticotropic_hormone_deficiency;@DISEASE_Adrenocorticotropic_hormone_deficiency;disease;3.0
@DISEASE_Ageusia;@DISEASE_Ageusia;disease;3.0
@DISEASE_Alcoholic_Korsakoff_Syndrome;@DISEASE_Alcoholic_Korsakoff_Syndrome;disease;3.0
@DISEASE_Amblyopia;@DISEASE_Amblyopia;disease;3.0
@DISEASE_Amoebic_gill_disease;@DISEASE_Amoebic_gill_disease;disease;3.0
@DISEASE_Amyotrophic_lateral_sclerosis_1;@DISEASE_Amyotrophic_lateral_sclerosis_1;disease;3.0
@DISEASE_Anal_Canal_Carcinoma;@DISEASE_Anal_Canal_Carcinoma;disease;3.0
@DISEASE_Andersen_Syndrome;@DISEASE_Andersen_Syndrome;disease;3.0
@DISEASE_Anemia_Dyserythropoietic_Congenital;@DISEASE_Anemia_Dyserythropoietic_Congenital;disease;3.0
@DISEASE_Anemia_Macrocytic;@DISEASE_Anemia_Macrocytic;disease;3.0
@DISEASE_Anemia_Sideroblastic;@DISEASE_Anemia_Sideroblastic;disease;3.0
@DISEASE_Anemia_hypochromic_microcytic;@DISEASE_Anemia_hypochromic_microcytic;disease;3.0
@DISEASE_Aneurysm_Infected;@DISEASE_Aneurysm_Infected;disease;3.0
@DISEASE_Anonychia_onychodystrophy;@DISEASE_Anonychia_onychodystrophy;disease;3.0
@DISEASE_Anorectal_Malformations;@DISEASE_Anorectal_Malformations;disease;3.0
@DISEASE_Antithrombin_III_Deficiency;@DISEASE_Antithrombin_III_Deficiency;disease;3.0
@DISEASE_Anuria;@DISEASE_Anuria;disease;3.0
@DISEASE_Aortic_Rupture;@DISEASE_Aortic_Rupture;disease;3.0
@DISEASE_Aortic_Valve_Disease;@DISEASE_Aortic_Valve_Disease;disease;3.0
@DISEASE_Aortitis;@DISEASE_Aortitis;disease;3.0
@DISEASE_Argininosuccinic_Aciduria;@DISEASE_Argininosuccinic_Aciduria;disease;3.0
@DISEASE_Arnold_Chiari_Malformation;@DISEASE_Arnold_Chiari_Malformation;disease;3.0
@DISEASE_Arteritis;@DISEASE_Arteritis;disease;3.0
@DISEASE_Asthma_and_Nasal_Polyps;@DISEASE_Asthma_and_Nasal_Polyps;disease;3.0
@DISEASE_Asymptomatic_Diseases;@DISEASE_Asymptomatic_Diseases;disease;3.0
@DISEASE_Ataxia_with_vitamin_E_deficiency;@DISEASE_Ataxia_with_vitamin_E_deficiency;disease;3.0
@DISEASE_Atrial_fibrillation_familial_1;@DISEASE_Atrial_fibrillation_familial_1;disease;3.0
@DISEASE_Auditory_neuropathy;@DISEASE_Auditory_neuropathy;disease;3.0
@DISEASE_Aural_Atresia_Congenital;@DISEASE_Aural_Atresia_Congenital;disease;3.0
@DISEASE_Autoimmune_Lymphoproliferative_Syndrome;@DISEASE_Autoimmune_Lymphoproliferative_Syndrome;disease;3.0
@DISEASE_Autoimmune_oophoritis;@DISEASE_Autoimmune_oophoritis;disease;3.0
@DISEASE_Beckwith_Wiedemann_Syndrome;@DISEASE_Beckwith_Wiedemann_Syndrome;disease;3.0
@DISEASE_Berylliosis;@DISEASE_Berylliosis;disease;3.0
@DISEASE_Bicuspid_Aortic_Valve_Disease;@DISEASE_Bicuspid_Aortic_Valve_Disease;disease;3.0
@DISEASE_Bietti_Crystalline_Dystrophy;@DISEASE_Bietti_Crystalline_Dystrophy;disease;3.0
@DISEASE_Blood_Borne_Infections;@DISEASE_Blood_Borne_Infections;disease;3.0
@DISEASE_Blue_diaper_syndrome;@DISEASE_Blue_diaper_syndrome;disease;3.0
@DISEASE_Bone_Malalignment;@DISEASE_Bone_Malalignment;disease;3.0
@DISEASE_Branchio_Oto_Renal_Syndrome;@DISEASE_Branchio_Oto_Renal_Syndrome;disease;3.0
@DISEASE_Bronchopneumonia;@DISEASE_Bronchopneumonia;disease;3.0
@DISEASE_Budd_Chiari_Syndrome;@DISEASE_Budd_Chiari_Syndrome;disease;3.0
@DISEASE_Burns_Inhalation;@DISEASE_Burns_Inhalation;disease;3.0
@DISEASE_Butyrylcholinesterase_deficiency;@DISEASE_Butyrylcholinesterase_deficiency;disease;3.0
@DISEASE_Caliciviridae_Infections;@DISEASE_Caliciviridae_Infections;disease;3.0
@DISEASE_Camurati_Engelmann_Syndrome;@DISEASE_Camurati_Engelmann_Syndrome;disease;3.0
@DISEASE_Capgras_Syndrome;@DISEASE_Capgras_Syndrome;disease;3.0
@DISEASE_Caplan_Syndrome;@DISEASE_Caplan_Syndrome;disease;3.0
@DISEASE_Carcinoma_Mucoepidermoid;@DISEASE_Carcinoma_Mucoepidermoid;disease;3.0
@DISEASE_Cardiomyopathy_Dilated_1o;@DISEASE_Cardiomyopathy_Dilated_1o;disease;3.0
@DISEASE_Carnevale_syndrome;@DISEASE_Carnevale_syndrome;disease;3.0
@DISEASE_Cartilage_hair_hypoplasia;@DISEASE_Cartilage_hair_hypoplasia;disease;3.0
@DISEASE_Cataract_alopecia_sclerodactyly;@DISEASE_Cataract_alopecia_sclerodactyly;disease;3.0
@DISEASE_Cell_Transformation_Viral;@DISEASE_Cell_Transformation_Viral;disease;3.0
@DISEASE_Central_Nervous_System_Vascular_Malformations;@DISEASE_Central_Nervous_System_Vascular_Malformations;disease;3.0
@DISEASE_Cerebellar_Ataxia_and_Hypogonadotropic_Hypogonadism;@DISEASE_Cerebellar_Ataxia_and_Hypogonadotropic_Hypogonadism;disease;3.0
@DISEASE_Cerebral_Amyloid_Angiopathy_Familial;@DISEASE_Cerebral_Amyloid_Angiopathy_Familial;disease;3.0
@DISEASE_Cerebral_Cortical_Thinning;@DISEASE_Cerebral_Cortical_Thinning;disease;3.0
@DISEASE_Ceroid_Lipofuscinosis_Neuronal_2;@DISEASE_Ceroid_Lipofuscinosis_Neuronal_2;disease;3.0
@DISEASE_Ceroid_lipofuscinosis_neuronal_5;@DISEASE_Ceroid_lipofuscinosis_neuronal_5;disease;3.0
@DISEASE_Cestode_Infections;@DISEASE_Cestode_Infections;disease;3.0
@DISEASE_Chemke_Oliver_Mallek_syndrome;@DISEASE_Chemke_Oliver_Mallek_syndrome;disease;3.0
@DISEASE_Cholera;@DISEASE_Cholera;disease;3.0
@DISEASE_Chromosome_5q_Deletion_Syndrome;@DISEASE_Chromosome_5q_Deletion_Syndrome;disease;3.0
@DISEASE_Cirrhosis_Cryptogenic;@DISEASE_Cirrhosis_Cryptogenic;disease;3.0
@DISEASE_Classical_Swine_Fever;@DISEASE_Classical_Swine_Fever;disease;3.0
@DISEASE_Cleidocranial_Dysplasia;@DISEASE_Cleidocranial_Dysplasia;disease;3.0
@DISEASE_Coccidioidomycosis;@DISEASE_Coccidioidomycosis;disease;3.0
@DISEASE_Coccidiosis;@DISEASE_Coccidiosis;disease;3.0
@DISEASE_Combined_Immunodeficiency_with_Autoimmunity_and_Spondylometaphyseal_Dysplasia;@DISEASE_Combined_Immunodeficiency_with_Autoimmunity_and_Spondylometaphyseal_Dysplasia;disease;3.0
@DISEASE_Compartment_Syndromes;@DISEASE_Compartment_Syndromes;disease;3.0
@DISEASE_Complement_Factor_H_Deficiency;@DISEASE_Complement_Factor_H_Deficiency;disease;3.0
@DISEASE_Congenital_Bone_Marrow_Failure_Syndromes;@DISEASE_Congenital_Bone_Marrow_Failure_Syndromes;disease;3.0
@DISEASE_Congenital_Hypothyroidism;@DISEASE_Congenital_Hypothyroidism;disease;3.0
@DISEASE_Congenital_disorder_of_glycosylation_type_2A;@DISEASE_Congenital_disorder_of_glycosylation_type_2A;disease;3.0
@DISEASE_Corticobasal_Degeneration;@DISEASE_Corticobasal_Degeneration;disease;3.0
@DISEASE_Coxa_Valga;@DISEASE_Coxa_Valga;disease;3.0
@DISEASE_Coxa_Vara;@DISEASE_Coxa_Vara;disease;3.0
@DISEASE_Craniodiaphyseal_Dysplasia_Autosomal_Dominant;@DISEASE_Craniodiaphyseal_Dysplasia_Autosomal_Dominant;disease;3.0
@DISEASE_Crigler_Najjar_Syndrome;@DISEASE_Crigler_Najjar_Syndrome;disease;3.0
@DISEASE_Crigler_Najjar_syndrome_type_2;@DISEASE_Crigler_Najjar_syndrome_type_2;disease;3.0
@DISEASE_Cysteine_Peptiduria;@DISEASE_Cysteine_Peptiduria;disease;3.0
@DISEASE_Cysticercosis;@DISEASE_Cysticercosis;disease;3.0
@DISEASE_Deafness_Mid_Tone_Neural;@DISEASE_Deafness_Mid_Tone_Neural;disease;3.0
@DISEASE_Deficiency_Diseases;@DISEASE_Deficiency_Diseases;disease;3.0
@DISEASE_Demyelinating_Autoimmune_Diseases_CNS;@DISEASE_Demyelinating_Autoimmune_Diseases_CNS;disease;3.0
@DISEASE_Dentin_Dysplasia;@DISEASE_Dentin_Dysplasia;disease;3.0
@DISEASE_Dentinogenesis_Imperfecta;@DISEASE_Dentinogenesis_Imperfecta;disease;3.0
@DISEASE_Dermatitis_Perioral;@DISEASE_Dermatitis_Perioral;disease;3.0
@DISEASE_Dermatofibrosarcoma;@DISEASE_Dermatofibrosarcoma;disease;3.0
@DISEASE_Desmoid_disease_hereditary;@DISEASE_Desmoid_disease_hereditary;disease;3.0
@DISEASE_Diffuse_alopecia;@DISEASE_Diffuse_alopecia;disease;3.0
@DISEASE_Dihydropyrimidine_Dehydrogenase_Deficiency;@DISEASE_Dihydropyrimidine_Dehydrogenase_Deficiency;disease;3.0
@DISEASE_Dissociative_Identity_Disorder;@DISEASE_Dissociative_Identity_Disorder;disease;3.0
@DISEASE_Dry_Socket;@DISEASE_Dry_Socket;disease;3.0
@DISEASE_Dumping_Syndrome;@DISEASE_Dumping_Syndrome;disease;3.0
@DISEASE_Duodenal_Diseases;@DISEASE_Duodenal_Diseases;disease;3.0
@DISEASE_Duodenal_Ulcer;@DISEASE_Duodenal_Ulcer;disease;3.0
@DISEASE_Dystonia_Dopa_Responsive_due_to_Sepiapterin_Reductase_Deficiency;@DISEASE_Dystonia_Dopa_Responsive_due_to_Sepiapterin_Reductase_Deficiency;disease;3.0
@DISEASE_Dystonic_Disorders;@DISEASE_Dystonic_Disorders;disease;3.0
@DISEASE_Earache;@DISEASE_Earache;disease;3.0
@DISEASE_Eccrine_Porocarcinoma;@DISEASE_Eccrine_Porocarcinoma;disease;3.0
@DISEASE_Ectodermal_Dysplasia_1_Anhidrotic;@DISEASE_Ectodermal_Dysplasia_1_Anhidrotic;disease;3.0
@DISEASE_Ectodermal_Dysplasia_Skin_Fragility_Syndrome;@DISEASE_Ectodermal_Dysplasia_Skin_Fragility_Syndrome;disease;3.0
@DISEASE_Ehlers_Danlos_syndrome_progeroid_form;@DISEASE_Ehlers_Danlos_syndrome_progeroid_form;disease;3.0
@DISEASE_Elejalde_Disease;@DISEASE_Elejalde_Disease;disease;3.0
@DISEASE_Embolism_Air;@DISEASE_Embolism_Air;disease;3.0
@DISEASE_Empty_Sella_Syndrome;@DISEASE_Empty_Sella_Syndrome;disease;3.0
@DISEASE_Endocardial_Fibroelastosis;@DISEASE_Endocardial_Fibroelastosis;disease;3.0
@DISEASE_Enthesopathy;@DISEASE_Enthesopathy;disease;3.0
@DISEASE_Eosinophilic_Fasciitis;@DISEASE_Eosinophilic_Fasciitis;disease;3.0
@DISEASE_Eosinophilic_pustular_folliculitis;@DISEASE_Eosinophilic_pustular_folliculitis;disease;3.0
@DISEASE_Esophageal_Achalasia;@DISEASE_Esophageal_Achalasia;disease;3.0
@DISEASE_Ethylmalonic_encephalopathy;@DISEASE_Ethylmalonic_encephalopathy;disease;3.0
@DISEASE_Exostoses;@DISEASE_Exostoses;disease;3.0
@DISEASE_Eye_Injuries;@DISEASE_Eye_Injuries;disease;3.0
@DISEASE_FACES_syndrome;@DISEASE_FACES_syndrome;disease;3.0
@DISEASE_Fascioliasis;@DISEASE_Fascioliasis;disease;3.0
@DISEASE_Femoracetabular_Impingement;@DISEASE_Femoracetabular_Impingement;disease;3.0
@DISEASE_Fetal_Distress;@DISEASE_Fetal_Distress;disease;3.0
@DISEASE_Fibula_Fractures;@DISEASE_Fibula_Fractures;disease;3.0
@DISEASE_Focal_Cortical_Dysplasia;@DISEASE_Focal_Cortical_Dysplasia;disease;3.0
@DISEASE_Free_sialic_acid_storage_disease;@DISEASE_Free_sialic_acid_storage_disease;disease;3.0
@DISEASE_Furcation_Defects;@DISEASE_Furcation_Defects;disease;3.0
@DISEASE_Gliosarcoma;@DISEASE_Gliosarcoma;disease;3.0
@DISEASE_Glycogen_Storage_Disease_IIIC;@DISEASE_Glycogen_Storage_Disease_IIIC;disease;3.0
@DISEASE_Glycogen_Storage_Disease_Type_IIb;@DISEASE_Glycogen_Storage_Disease_Type_IIb;disease;3.0
@DISEASE_Glycogen_Storage_Disease_Type_V;@DISEASE_Glycogen_Storage_Disease_Type_V;disease;3.0
@DISEASE_Glycoprotein_Storage_Disease;@DISEASE_Glycoprotein_Storage_Disease;disease;3.0
@DISEASE_Goiter_Multinodular_2;@DISEASE_Goiter_Multinodular_2;disease;3.0
@DISEASE_Graft_Occlusion_Vascular;@DISEASE_Graft_Occlusion_Vascular;disease;3.0
@DISEASE_Granulosa_cell_tumor_of_the_ovary;@DISEASE_Granulosa_cell_tumor_of_the_ovary;disease;3.0
@DISEASE_Griscelli_syndrome_type_2;@DISEASE_Griscelli_syndrome_type_2;disease;3.0
@DISEASE_Hashimoto's_encephalitis;@DISEASE_Hashimoto's_encephalitis;disease;3.0
@DISEASE_Head_Injuries_Closed;@DISEASE_Head_Injuries_Closed;disease;3.0
@DISEASE_Headache_Disorders_Secondary;@DISEASE_Headache_Disorders_Secondary;disease;3.0
@DISEASE_Heat_Exhaustion;@DISEASE_Heat_Exhaustion;disease;3.0
@DISEASE_Hematemesis;@DISEASE_Hematemesis;disease;3.0
@DISEASE_Hematoma_Subdural;@DISEASE_Hematoma_Subdural;disease;3.0
@DISEASE_Hematoma_Subdural_Acute;@DISEASE_Hematoma_Subdural_Acute;disease;3.0
@DISEASE_Hepatitis_D;@DISEASE_Hepatitis_D;disease;3.0
@DISEASE_Hernia;@DISEASE_Hernia;disease;3.0
@DISEASE_Heroin_Dependence;@DISEASE_Heroin_Dependence;disease;3.0
@DISEASE_Hirschsprung_disease_type_d_brachydactyly;@DISEASE_Hirschsprung_disease_type_d_brachydactyly;disease;3.0
@DISEASE_Histiocytic_Sarcoma;@DISEASE_Histiocytic_Sarcoma;disease;3.0
@DISEASE_Histiocytosis_Sinus;@DISEASE_Histiocytosis_Sinus;disease;3.0
@DISEASE_Histoplasmosis;@DISEASE_Histoplasmosis;disease;3.0
@DISEASE_Hypercalciuria_Absorptive_2;@DISEASE_Hypercalciuria_Absorptive_2;disease;3.0
@DISEASE_Hypermetabolism_due_to_Defect_in_Mitochondria;@DISEASE_Hypermetabolism_due_to_Defect_in_Mitochondria;disease;3.0
@DISEASE_Hypertelorism_with_esophageal_abnormality_and_hypospadias;@DISEASE_Hypertelorism_with_esophageal_abnormality_and_hypospadias;disease;3.0
@DISEASE_Hypertension_Resistant_to_Conventional_Therapy;@DISEASE_Hypertension_Resistant_to_Conventional_Therapy;disease;3.0
@DISEASE_Hypertrichosis;@DISEASE_Hypertrichosis;disease;3.0
@DISEASE_Hypocalcemia_Autosomal_Dominant_with_Bartter_Syndrome;@DISEASE_Hypocalcemia_Autosomal_Dominant_with_Bartter_Syndrome;disease;3.0
@DISEASE_Hypocapnia;@DISEASE_Hypocapnia;disease;3.0
@DISEASE_Hypomyelination_Global_Cerebral;@DISEASE_Hypomyelination_Global_Cerebral;disease;3.0
@DISEASE_Hypophosphatemia_Renal_with_Intracerebral_Calcifications;@DISEASE_Hypophosphatemia_Renal_with_Intracerebral_Calcifications;disease;3.0
@DISEASE_Hypophosphatemic_Rickets_with_Hypercalciuria_Hereditary;@DISEASE_Hypophosphatemic_Rickets_with_Hypercalciuria_Hereditary;disease;3.0
@DISEASE_IGHM_protein_human;@DISEASE_IGHM_protein_human;disease;3.0
@DISEASE_Ichthyosis_Vulgaris;@DISEASE_Ichthyosis_Vulgaris;disease;3.0
@DISEASE_Ileus;@DISEASE_Ileus;disease;3.0
@DISEASE_Immunodeficiency_due_to_Defect_in_MAPBP_Interacting_Protein;@DISEASE_Immunodeficiency_due_to_Defect_in_MAPBP_Interacting_Protein;disease;3.0
@DISEASE_Indifference_to_Pain_Congenital_Autosomal_Recessive;@DISEASE_Indifference_to_Pain_Congenital_Autosomal_Recessive;disease;3.0
@DISEASE_Infantile_convulsions_and_paroxysmal_choreoathetosis_familial;@DISEASE_Infantile_convulsions_and_paroxysmal_choreoathetosis_familial;disease;3.0
@DISEASE_Intestinal_Diseases_Parasitic;@DISEASE_Intestinal_Diseases_Parasitic;disease;3.0
@DISEASE_Intraoperative_Complications;@DISEASE_Intraoperative_Complications;disease;3.0
@DISEASE_Iridogoniodysgenesis_type1;@DISEASE_Iridogoniodysgenesis_type1;disease;3.0
@DISEASE_Islet_cell_tumor_syndrome;@DISEASE_Islet_cell_tumor_syndrome;disease;3.0
@DISEASE_Jacobsen_Distal_11q_Deletion_Syndrome;@DISEASE_Jacobsen_Distal_11q_Deletion_Syndrome;disease;3.0
@DISEASE_Jaundice_Chronic_Idiopathic;@DISEASE_Jaundice_Chronic_Idiopathic;disease;3.0
@DISEASE_Jaw_Edentulous;@DISEASE_Jaw_Edentulous;disease;3.0
@DISEASE_Juvenile_Spring_Eruption_of_Ears;@DISEASE_Juvenile_Spring_Eruption_of_Ears;disease;3.0
@DISEASE_Juvenile_polyposis_syndrome;@DISEASE_Juvenile_polyposis_syndrome;disease;3.0
@DISEASE_Kabuki_syndrome;@DISEASE_Kabuki_syndrome;disease;3.0
@DISEASE_Kuskokwim_disease;@DISEASE_Kuskokwim_disease;disease;3.0
@DISEASE_Kyphoscoliosis_1;@DISEASE_Kyphoscoliosis_1;disease;3.0
@DISEASE_Lagophthalmos;@DISEASE_Lagophthalmos;disease;3.0
@DISEASE_Langer_Giedion_Syndrome;@DISEASE_Langer_Giedion_Syndrome;disease;3.0
@DISEASE_Laryngeal_Diseases;@DISEASE_Laryngeal_Diseases;disease;3.0
@DISEASE_Legg_Calve_Perthes_Disease;@DISEASE_Legg_Calve_Perthes_Disease;disease;3.0
@DISEASE_Leprosy_Multibacillary;@DISEASE_Leprosy_Multibacillary;disease;3.0
@DISEASE_Lichenoid_Eruptions;@DISEASE_Lichenoid_Eruptions;disease;3.0
@DISEASE_Limb_Deformities_Congenital;@DISEASE_Limb_Deformities_Congenital;disease;3.0
@DISEASE_Limbal_Stem_Cell_Deficiency;@DISEASE_Limbal_Stem_Cell_Deficiency;disease;3.0
@DISEASE_Lip_Diseases;@DISEASE_Lip_Diseases;disease;3.0
@DISEASE_Lower_Extremity_Deformities_Congenital;@DISEASE_Lower_Extremity_Deformities_Congenital;disease;3.0
@DISEASE_Lymphocytosis;@DISEASE_Lymphocytosis;disease;3.0
@DISEASE_Lymphomatoid_Papulosis;@DISEASE_Lymphomatoid_Papulosis;disease;3.0
@DISEASE_Malocclusion_Angle_Class_I;@DISEASE_Malocclusion_Angle_Class_I;disease;3.0
@DISEASE_Malocclusion_Angle_Class_II;@DISEASE_Malocclusion_Angle_Class_II;disease;3.0
@DISEASE_Mandibuloacral_dysplasia_with_type_A_lipodystrophy;@DISEASE_Mandibuloacral_dysplasia_with_type_A_lipodystrophy;disease;3.0
@DISEASE_Manganese_Poisoning;@DISEASE_Manganese_Poisoning;disease;3.0
@DISEASE_Maturity_Onset_Diabetes_of_the_Young_Type_2;@DISEASE_Maturity_Onset_Diabetes_of_the_Young_Type_2;disease;3.0
@DISEASE_Meconium_Aspiration_Syndrome;@DISEASE_Meconium_Aspiration_Syndrome;disease;3.0
@DISEASE_Mediastinal_Cyst;@DISEASE_Mediastinal_Cyst;disease;3.0
@DISEASE_Medically_Unexplained_Symptoms;@DISEASE_Medically_Unexplained_Symptoms;disease;3.0
@DISEASE_Melanoma_Amelanotic;@DISEASE_Melanoma_Amelanotic;disease;3.0
@DISEASE_Melioidosis;@DISEASE_Melioidosis;disease;3.0
@DISEASE_Melkersson_Rosenthal_Syndrome;@DISEASE_Melkersson_Rosenthal_Syndrome;disease;3.0
@DISEASE_Meningococcal_Infections;@DISEASE_Meningococcal_Infections;disease;3.0
@DISEASE_Meningoencephalitis;@DISEASE_Meningoencephalitis;disease;3.0
@DISEASE_Mental_Fatigue;@DISEASE_Mental_Fatigue;disease;3.0
@DISEASE_Mental_Retardation_X_Linked_Syndromic_10;@DISEASE_Mental_Retardation_X_Linked_Syndromic_10;disease;3.0
@DISEASE_Mercury_Poisoning_Nervous_System;@DISEASE_Mercury_Poisoning_Nervous_System;disease;3.0
@DISEASE_Mesangial_sclerosis_diffuse;@DISEASE_Mesangial_sclerosis_diffuse;disease;3.0
@DISEASE_Mesenteric_Ischemia;@DISEASE_Mesenteric_Ischemia;disease;3.0
@DISEASE_Mevalonate_Kinase_Deficiency;@DISEASE_Mevalonate_Kinase_Deficiency;disease;3.0
@DISEASE_Microcephaly_Primary_Autosomal_Recessive_1;@DISEASE_Microcephaly_Primary_Autosomal_Recessive_1;disease;3.0
@DISEASE_Microcystic_adnexal_carcinoma;@DISEASE_Microcystic_adnexal_carcinoma;disease;3.0
@DISEASE_Micrognathism;@DISEASE_Micrognathism;disease;3.0
@DISEASE_Migraine_with_Aura;@DISEASE_Migraine_with_Aura;disease;3.0
@DISEASE_Miller_McKusick_Malvaux_Syndrome_(3M_Syndrome);@DISEASE_Miller_McKusick_Malvaux_Syndrome_(3M_Syndrome);disease;3.0
@DISEASE_Mitral_Valve_Prolapse_Myxomatous_1;@DISEASE_Mitral_Valve_Prolapse_Myxomatous_1;disease;3.0
@DISEASE_Molybdenum_cofactor_deficiency;@DISEASE_Molybdenum_cofactor_deficiency;disease;3.0
@DISEASE_Mononeuropathies;@DISEASE_Mononeuropathies;disease;3.0
@DISEASE_Motor_Skills_Disorders;@DISEASE_Motor_Skills_Disorders;disease;3.0
@DISEASE_Mucopolysaccharidosis_VII;@DISEASE_Mucopolysaccharidosis_VII;disease;3.0
@DISEASE_Mucus_Inspissation_of_Respiratory_Tract;@DISEASE_Mucus_Inspissation_of_Respiratory_Tract;disease;3.0
@DISEASE_Multiple_Chemical_Sensitivity;@DISEASE_Multiple_Chemical_Sensitivity;disease;3.0
@DISEASE_Multiple_Endocrine_Neoplasia_Type_1;@DISEASE_Multiple_Endocrine_Neoplasia_Type_1;disease;3.0
