gene	drug	regulatory approval	indication	interaction score
ABCB1	FOLIC ACID	Approved	""	0.01851198530456933
ABCB1	ONDANSETRON HYDROCHLORIDE	Approved	for treatment of obsessive compulsive disorder (OCD),antiemetic,for treatment of sleep apnea	0.03507534057707875
ABCB1	ZOSUQUIDAR	Not Approved	adjuvant to chemotherapy	0.3332157354822481
ABCB1	CABAZITAXEL	Approved	antineoplastic agent	0.03029233958929528
ABCB1	MAPROTILINE	Approved	Second-Generation,Antidepressive Agents	0.01708798643498708
ABCB1	VINDESINE	Not Approved	Antineoplastic Agents	0.111071911827416
ABCB1	TARIQUIDAR	Not Approved	adjuvant to chemotherapy	0.5553595591370802
ABCB1	TOPOTECAN HYDROCHLORIDE	Approved	antineoplastic agent	0.009255992652284668
ABCB1	GEFITINIB	Approved	antineoplastic agent	0.009946738372604421
ABCB1	LANSOPRAZOLE	Approved	Proton pump inhibitor,antiulcer agent	0.01532026370033324
ABCB1	INDINAVIR	Not Approved	""	0.0222143823654832
ABCB1	MICONAZOLE NITRATE	Approved	""	0.02776797795685401
ABCB1	ITRACONAZOLE	Approved	""	0.07404794121827735
ABCB1	CHEMBL:CHEMBL444075	Not Approved	""	0.222143823654832
ABCB1	CHEMBL:CHEMBL270688	Not Approved	""	0.4442876473096641
ABCB1	PERVILLEINE B	Not Approved	""	0.4442876473096641
ABCB1	MITOXANTRONE	Approved	antineoplastic agent	0.01009744652976509
ABCB1	ELACRIDAR	Not Approved	""	0.111071911827416
ABCB1	QUERCETIN-3'-O-PHOSPHATE	Not Approved	for improving pharmacokinetics of tacrolimus	0.111071911827416
ABCB1	FLUPENTHIXOL	Not Approved	Antipsychotic Agents	0.01480958824365547
ABCB1	PREDNISONE	Approved	corticosteroid,antiinflammatory agent	0.01480958824365547
ABCB1	LONAFARNIB	Approved	""	0.04936529414551823
ABCB1	MEFLOQUINE	Approved	""	0.07404794121827735
ABCB1	BIOCHANIN A	Not Approved	""	0.1480958824365547
ABCB1	IGURATIMOD	Not Approved	""	0.06346966390138059
ABCB1	MONOAMINE OXIDASE INHIBITOR	Not Approved	""	0.007660131850166622
ABCB1	CRIZOTINIB	Approved	antineoplastic agent	0.02665725883857984
ABCB1	PROGESTERONE	Approved	for reducing the risk of pre-term birth for women with short cervix a mid-pregnancy,for prevention of preterm delivery,for symptomatic treatment of menopausal symptoms,neuroprotectant for stroke victims	0.00376514955347173
ABCB1	VALSPODAR	Not Approved	""	0.2776797795685401
ABCB1	NELFINAVIR	Approved	""	0.07404794121827735
ABCB1	IDARUBICIN	Approved	Antineoplastic Agents	0.02313998163071167
ABCB1	MIFEPRISTONE	Approved	antidepressant,antipsychotic,for lowering intraocular pressure,opthalmological agent	0.007933707987672574
ABCB1	QUININE	Approved	""	0.01708798643498708
ABCB1	BRYOSTATIN 1	Not Approved	""	0.4442876473096641
ABCB1	FEXOFENADINE HYDROCHLORIDE	Approved	antiallergy agent	0.07404794121827735
ABCB1	ALISKIREN	Approved	antihypertensive agent	0.07404794121827735
ABCB1	VORICONAZOLE	Approved	""	0.05553595591370802
ABCB1	ATAZANAVIR	Approved	""	0.04936529414551823
ABCB1	MILTIRONE	Not Approved	""	0.08885752946193282
ABCB1	DRONABINOL	Approved	Antiemetics,for treatment of restlegs legs syndrome,neuropathic pain,analgesic,appetite stimulant	0.02613456748880377
ABCB1	BROMPERIDOL	Approved	""	0.05553595591370802
ABCB1	MARIJUANA	Not Approved	""	0.111071911827416
ABCB1	AMIODARONE HYDROCHLORIDE	Approved	antiarrhytmic agent	0.008543993217493542
ABCB1	PAREGORIC	Approved	analgesic	0.00965842711542748
ABCB1	OMEPRAZOLE	Approved	antiulcer agent,Proton pump inhibitor	0.01801166137741881
ABCB1	BOCEPREVIR	Approved	""	0.06346966390138059
ABCB1	GRAMICIDIN	Approved	""	0.222143823654832
ABCB1	ADRIAMYCIN	Not Approved	""	0.03507534057707875
ABCB1	SPARFLOXACIN	Approved	""	0.07404794121827735
ABCB1	GRAPEFRUIT JUICE	Approved	""	0.222143823654832
ABCB1	EPOTHILONE D	Approved	antineoplastic agent	0.02776797795685401
ABCB1	CHEMBL:CHEMBL533293	Not Approved	""	0.02019489305953019
ABCB1	DESIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.005695995478329027
ABCB1	NIMODIPINE	Approved	Antihypertensive Agents; Vasodilator Agents	0.02338356038471916
ABCB1	SILIBININ	Not Approved	""	0.03702397060913867
ABCB1	BROMOCRIPTINE	Approved	antidiabetic	0.02149778938595149
ABCB1	HISTONE DEACETYLASE INHIBITOR	Not Approved	""	0.04936529414551823
ABCB1	3,4-DIHYDROXYXANTHONE	Not Approved	""	0.222143823654832
ABCB1	NEFAZODONE	Approved	Second-Generation,Antidepressive Agents	0.03173483195069029
ABCB1	TAXOL C	Not Approved	""	0.4442876473096641
ABCB1	RO 31-8220	Not Approved	""	0.111071911827416
ABCB1	VINBLASTINE	Approved	Antineoplastic Agents	0.01960092561660282
ABCB1	2'-HYDROXYCHALCONE	Not Approved	""	0.07404794121827735
ABCB1	DIPYRIDAMOLE	Approved	antithrombotic,anticoagulant	0.003966853993836287
ABCB1	IL-3	Not Approved	""	0.04936529414551823
ABCB1	CURCUMIN	Approved	""	0.01009744652976509
ABCB1	RIFAMPIN	Approved	""	0.01586741597534514
ABCB1	ANTHRACYCLINE ANTINEOPLASTIC ANTIBIOTIC	Not Approved	""	0.03702397060913867
ABCB1	DIGOXIN	Approved	Anti-Arrhythmia Agents; Cardiotonic Agents	0.01960092561660282
ABCB1	METHYLPREDNISOLONE	Approved	Anti-Inflammatory Agents; Glucocorticoids	0.03702397060913867
ABCB1	THERAPEUTIC CORTICOSTEROID	Not Approved	""	0.005289138658448382
ABCB1	KETOCONAZOLE	Approved	""	0.01009744652976509
ABCB1	PROBENECID	Approved	Uricosuric Agents	0.08077957223812075
ABCB1	IL-6	Not Approved	""	0.02338356038471916
ABCB1	CARVEDILOL	Approved	cardiovascular agent,for treatment of congestive heart failure	0.008543993217493542
ABCB1	FOLATE ANTAGONIST	Not Approved	""	0.1480958824365547
ABCB1	DOXYCYCLINE ANHYDROUS	Approved	""	0.02897528134628244
ABCB1	GARLIC	Not Approved	""	0.04442876473096641
ABCB1	ALDOSTERONE	Not Approved	""	0.03702397060913867
ABCB1	GEMTUZUMAB OZOGAMICIN	Approved	antineoplastic agent	0.04936529414551823
ABCB1	TENIPOSIDE	Approved	Antineoplastic Agents	0.02468264707275911
ABCB1	TERFENADINE	Approved	Anti-Allergic Agents	0.06170661768189779
ABCB1	DILTIAZEM HYDROCHLORIDE	Approved	antihypertensive agent	0.013883988978427
ABCB1	MILTEFOSINE	Approved	""	0.07404794121827735
ABCB1	TESMILIFENE	Not Approved	adjuvant to chemotherapy	0.02776797795685401
ABCB1	TANGERETIN	Not Approved	""	0.05553595591370802
ABCB1	QUINIDINE	Approved	Anti-Arrhythmia Agents	0.0333215735482248
ABCB1	AMISULPRIDE	Approved	antiemetic,antipsychotic agent	0.01708798643498708
ABCB1	BEPRIDIL	Approved	Anti-Arrhythmia Agents; Antihypertensive Agents	0.01851198530456933
ABCB1	ERLOTINIB	Approved	antineoplastic agent	0.007933707987672574
ABCB1	ZIDOVUDINE	Approved	""	0.01645509804850608
ABCB1	HETEROCODEINE	Not Approved	""	0.4442876473096641
ABCB1	CELIPROLOL	Approved	""	0.05553595591370802
ABCB1	CAELYX	Not Approved	""	0.111071911827416
ABCB1	AMLODIPINE BESYLATE	Approved	cardiovascular agent,antihypertensive agent	0.02961917648731094
ABCB1	TRASTUZUMAB	Approved	antineoplastic agent	0.01645509804850608
ABCB1	DEXTROMETHORPHAN POLISTIREX	Approved	Antitussive Agents,analgesic,antitussive agent	0.02776797795685401
ABCB1	DOMPERIDONE	Approved	Antiemetics	0.0952044958520709
ABCB1	PALIPERIDONE	Approved	antipsychotic agent	0.03702397060913867
ABCB1	CARBOPLATIN	Approved	""	0.005166135433833304
ABCB1	CHLORPROMAZINE	Approved	""	0.01801166137741881
ABCB1	DOXEPIN HYDROCHLORIDE	Approved	hypnotic,antimigraine agent	0.005048723264882547
ABCB1	FELODIPINE	Approved	antihypertensive agent	0.01306728374440188
ABCB1	PHENOBARBITAL	Approved	Anticonvulsants; Hypnotics and Sedatives	0.01169178019235958
ABCB1	VINCA ALKALOID COMPOUND	Not Approved	""	0.4442876473096641
ABCB1	RANOLAZINE	Approved	antiallergy agent	0.05553595591370802
ABCB1	AZATHIOPRINE	Approved	""	0.01753767028853937
ABCB1	CLARITHROMYCIN	Approved	""	0.03920185123320565
ABCB1	GINKGO BILOBA EXTRACT	Approved	""	0.08885752946193282
ABCB1	CHEMBL:CHEMBL217425	Not Approved	""	0.4442876473096641
ABCB1	FLUVOXAMINE	Approved	antidepressant	0.06835194573994834
ABCB1	NIFEDIPINE	Approved	Antianginal Agents; Vasodilator Agents	0.007933707987672574
ABCB1	DASATINIB ANHYDROUS	Approved	antineoplastic agent	0.002922945048089895
ABCB1	METOCHALCONE	Not Approved	""	0.222143823654832
ABCB1	IVERMECTIN	Approved	""	0.1480958824365547
ABCB1	HYDROCORTISONE BUTYRATE	Approved	""	0.01586741597534514
ABCB1	PENTAZOCINE	Approved	Opioid,Analgesics	0.03173483195069029
ABCB1	NITRENDIPINE	Approved	Antihypertensive Agents; Vasodilator Agents	0.0222143823654832
ABCB1	CHEMBL:CHEMBL203365	Not Approved	""	0.4442876473096641
ABCB1	AMPRENAVIR	Approved	""	0.04442876473096641
ABCB1	LOPINAVIR	Approved	""	0.08885752946193282
ABCB1	EPIPODOPHYLLOTOXIN COMPOUND	Not Approved	""	0.222143823654832
ABCB1	LIOTHYRONINE	Approved	Hormone Replacement Agents	0.01346326203968679
ABCB1	ACETAMINOPHEN	Approved	analgesic	0.004271996608746771
ABCB1	SPIRONOLACTONE	Approved	antihypertensive agent	0.04165196693528101
ABCB1	LENOGRASTIM	Approved	""	0.04038978611906038
ABCB1	MITOMYCIN	Approved	""	0.009255992652284668
ABCB1	NICARDIPINE	Approved	Anti-Arrhythmia Agents; Antihypertensive Agents	0.013883988978427
ABCB1	NAPROXEN SODIUM	Approved	NSAID,antimigraine agent	0.01306728374440188
ABCB1	HYDROXOCOBALAMIN	Approved	""	0.111071911827416
ABCB1	PRAVASTATIN SODIUM	Approved	anticholesterolaemic agent,antihypecholesterolemic agent	0.01645509804850608
ABCB1	ROMIDEPSIN	Approved	antineoplastic agent	0.007933707987672574
ABCB1	ANTIPARASITIC AGENT	Not Approved	""	0.222143823654832
ABCB1	DEFEROXAMINE	Approved	""	0.02613456748880377
ABCB1	ATORVASTATIN CALCIUM TRIHYDRATE	Approved	anticholesterolaemic agent,antihypecholesterolemic agent	0.008077957223812075
ABCB1	TRICHOSTATIN A	Not Approved	""	0.0222143823654832
ABCB1	CREMOPHOR EL	Not Approved	""	0.222143823654832
ABCB1	DAUNORUBICIN LIPOSOMAL	Approved	antineoplastic agent	0.004882281838567737
ABCB1	H2O2	Not Approved	""	0.02563197965248062
ABCB1	TETRABENAZINE	Approved	for treatment of Huntington's disease	0.04442876473096641
ABCB1	PEGINTERFERON ALFA-2A	Approved	Antineoplastic Agents; Immunomodulatory Agents,for treatment of hepatitis B and C	0.01532026370033324
ABCB1	FLAVOKAWAIN A	Not Approved	""	0.4442876473096641
ABCB1	DELAVIRDINE	Not Approved	""	0.08885752946193282
ABCB1	DENDROAMIDE A	Not Approved	""	0.4442876473096641
ABCB1	AZITHROMYCIN ANHYDROUS	Approved	""	0.03173483195069029
ABCB1	VECURONIUM BROMIDE	Approved	""	0.03173483195069029
ABCB1	FLUVASTATIN	Approved	antihypecholesterolemic agent	0.04442876473096641
ABCB1	VITAMIN B12	Approved	""	0.03173483195069029
ABCB1	MDR MODULATOR CBT-1	Not Approved	""	0.222143823654832
ABCB1	ANTICONVULSANT AGENT	Not Approved	""	0.02961917648731094
ABCB1	METHYLPHENIDATE HYDROCHLORIDE	Approved	for treatment of ADHD	0.00965842711542748
ABCB1	PLATINUM	Not Approved	""	0.0222143823654832
ABCB1	2',4'-DIHYDROXYCHALCONE	Not Approved	""	0.111071911827416
ABCB1	BRECANAVIR	Not Approved	""	0.222143823654832
ABCB1	LITHIUM	Approved	""	0.01057827731689676
ABCB1	GREEN TEA EXTRACT	Not Approved	""	0.222143823654832
ABCB1	FLUOROURACIL	Approved	""	0.003830065925083311
ABCB1	ASTEMIZOLE	Approved	Anti-Allergic Agents	0.013883988978427
ABCB1	CAPSAICIN	Approved	analgesic	0.02613456748880377
ABCB1	VEMURAFENIB	Approved	antineoplastic agent	0.01801166137741881
ABCB1	SORAFENIB	Approved	antineoplastic agent	0.003863370846170992
ABCB1	VINCRISTINE	Approved	antineoplastic agent	0.00548503268283536
ABCB1	SIROLIMUS	Approved	for treatment of wet age-related macular degeneration,immunosuppressant	0.007660131850166622
ABCB1	METHADONE HYDROCHLORIDE	Approved	Opioid; Antitussive Agents,Analgesics	0.02613456748880377
ABCB1	SCUTELLARIN	Not Approved	""	0.1480958824365547
ABCB1	VITAMIN E	Approved	""	0.05553595591370802
ABCB1	FENOFIBRATE MICRONIZED	Approved	anticholesterolaemic agent,antidyslipidaemic agent	0.01708798643498708
ABCB1	AUSTOCYSTIN D	Not Approved	""	0.4442876473096641
ABCB1	MELPHALAN	Approved	""	0.0111071911827416
ABCB1	PURGIN II	Not Approved	""	0.4442876473096641
ABCB1	LEVOFLOXACIN ANHYDROUS	Approved	""	0.07404794121827735
ABCB1	MODAFINIL	Approved	central nervous system stimulant	0.04936529414551823
ABCB1	GABAPENTIN	Approved	analgesic,for treatment of neuropathic pain	0.0166607867741124
ABCB1	OXCARBAZEPINE	Approved	anticonvulsant	0.02468264707275911
ABCB1	NICOTINE POLACRILEX	Approved	Central Nervous System Stimulants	0.00965842711542748
ABCB1	TETRACYCLINE	Approved	""	0.01234132353637955
ABCB1	MEGESTROL ACETATE	Approved	""	0.05553595591370802
ABCB1	EFAVIRENZ	Approved	""	0.0222143823654832
ABCB1	PACLITAXEL	Approved	for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent	0.01009744652976509
ABCB1	TRABECTEDIN	Approved	""	0.08885752946193282
ABCB1	CHEMBL:CHEMBL306786	Not Approved	""	0.4442876473096641
ABCB1	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.003001943562903136
ABCB1	DIMETHYL SULFOXIDE	Approved	""	0.02776797795685401
ABCB1	SAQUINAVIR	Approved	""	0.02468264707275911
ABCB1	VALINOMYCIN	Not Approved	""	0.111071911827416
ABCB1	VERAPAMIL	Approved	antihypertensive agent	0.083921000047381
ABCB1	ENCEQUIDAR	Not Approved	""	0.111071911827416
ABCB1	CERITINIB	Approved	""	0.01306728374440188
ABCB1	ANTIFUNGAL AGENT	Not Approved	""	0.222143823654832
ABCB1	1,4-BENZOQUINONE	Not Approved	""	0.1480958824365547
ABCB1	CHEMBL:CHEMBL410907	Not Approved	""	0.4442876473096641
ABCB1	PROPAFENONE	Approved	antiarrythmic agent	0.02019489305953019
ABCB1	IMATINIB	Approved	antineoplastic agent	0.009255992652284668
ABCB1	COLCHICINE	Approved	for treatment of gout	0.01281598982624031
ABCB1	RITONAVIR	Approved	""	0.01645509804850608
ABCB1	RITUXIMAB	Approved	antineoplastic agent	0.04936529414551823
ABCB1	ATENOLOL	Approved	Anti-Arrhythmia Agents; Antihypertensive Agents	0.01234132353637955
ABCB1	RASAGILINE	Approved	antiparkinson agent	0.07404794121827735
ABCB1	LANIQUIDAR	Not Approved	""	0.6664314709644962
ABCB1	CODEINE ANHYDROUS	Approved	Opioid; Antitussive Agents,Analgesics	0.03702397060913867
ABCB1	RESERPINE	Approved	Antihypertensive Agents; Antipsychotic Agents	0.03417597286997417
ABCB1	CLOMIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.01169178019235958
ABCB1	PERVILLEINE D	Not Approved	""	0.4442876473096641
ABCB1	SIMVASTATIN	Approved	antidyslipidaemic agent,anticholesterolaemic agent,antihypertensive agent	0.008885752946193282
ABCB1	PHENOTHIAZINE	Not Approved	""	0.02776797795685401
ABCB1	ABEMACICLIB	Approved	""	0.02338356038471916
ABCB1	DAPTOMYCIN	Approved	""	0.4442876473096641
ABCB1	CYCLOSPORINE	Approved	immunosuppressant,opthalmological agent	0.02298039555049986
ABCB1	PYRAZINAMIDE	Approved	""	0.03417597286997417
ABCB1	BAFETINIB	Not Approved	""	0.05553595591370802
ABCB1	EPIRUBICIN	Approved	Antineoplastic Agents	0.01234132353637955
ABCB1	LOVASTATIN	Approved	anticholesterolaemic agent	0.02278398191331611
ABCB1	PERVILLEINE F	Not Approved	""	0.4442876473096641
ABCB1	RANITIDINE HYDROCHLORIDE	Approved	antiulcer agent	0.02776797795685401
ABCB1	MURUCOIDIN V	Not Approved	""	0.4442876473096641
ABCB1	TRIMETREXATE	Approved	Antineoplastic Agents	0.04936529414551823
ABCB1	ETRAVIRINE	Approved	""	0.08885752946193282
ABCB1	BISANTRENE	Not Approved	""	0.222143823654832
ABCB1	PERVILLEINE C	Not Approved	""	0.4442876473096641
AR	ENOBOSARM	Not Approved	hormone replacement	0.2322749657792459
AR	SULISOBENZONE	Approved	""	0.02903437072240574
AR	RITANSERIN	Not Approved	""	0.002639488247491431
AR	INDOCATE	Not Approved	""	0.02903437072240574
AR	DITHIODIMORPHOLINE	Not Approved	""	0.05806874144481148
AR	CHENODEOXYCHOLIC ACID	Approved	""	0.005806874144481148
AR	CALCIPOTRIENE	Approved	Dermatologic Agents,antipsoriatic agent	0.01451718536120287
AR	DICYCLOHEXYLCARBODIIMIDE	Not Approved	""	0.01451718536120287
AR	NOCODAZOLE	Not Approved	""	0.002419530893533812
AR	CHEMBL:CHEMBL375971	Not Approved	""	0.05806874144481148
AR	CHEMBL:CHEMBL84472	Not Approved	""	0.02903437072240574
AR	CHEMBL:CHEMBL593110	Not Approved	""	0.05806874144481148
AR	D(CH2)5[D-ILE2,ILE4,ALA-NH29]AVP	Not Approved	""	0.01935624714827049
AR	BICALUTAMIDE	Approved	antineoplastic agent	0.06387561558929264
AR	TRIPHENYLSTANNANOL	Not Approved	""	0.01161374828896229
AR	CHEMBL:CHEMBL297304	Not Approved	""	0.003871249429654099
AR	NANDROLONE DECANOATE	Approved	Antianemic Agents; anti-osteoporosis agents	0.09678123574135249
AR	HALOPERIDOL DECANOATE	Approved	Antipsychotic Agents	0.0007640623874317301
AR	TRIPHENYLSTANNYL ACETATE	Not Approved	""	0.01451718536120287
AR	DICHLOROPHEN	Not Approved	""	0.003226041191378416
AR	ANECORTAVE ACETATE	Not Approved	""	0.05806874144481148
AR	MICHLER'S KETONE	Not Approved	""	0.006452082382756832
AR	MEZLOCILLIN	Not Approved	""	0.05806874144481148
AR	CILNIDIPINE	Not Approved	""	0.008295534492115928
AR	NAPROPAMIDE	Not Approved	""	0.05806874144481148
AR	FENAMIDONE	Not Approved	""	0.02903437072240574
AR	PIRETANIDE	Not Approved	""	0.009678123574135248
AR	DISULFIRAM	Approved	Alcohol Deterrents	0.001350435847553755
AR	TOLUIC ACID	Not Approved	""	0.05806874144481148
AR	TEBUCONAZOLE	Not Approved	""	0.02903437072240574
AR	LIRANAFTATE	Not Approved	""	0.02903437072240574
AR	HYMECROMONE	Not Approved	""	0.01161374828896229
AR	LOTEPREDNOL	Approved	corticosteroid,antiinflammatory agent	0.01451718536120287
AR	TROPOLONE	Approved	""	0.05806874144481148
AR	AMDINOCILLIN	Approved	""	0.05806874144481148
AR	CARBOSULFAN	Not Approved	""	0.05806874144481148
AR	TRIFORINE	Not Approved	""	0.05806874144481148
AR	FURAZABOL	Not Approved	""	0.02903437072240574
AR	SPIRAMIDE	Not Approved	""	0.01935624714827049
AR	OXAPIUM IODIDE	Not Approved	""	0.05806874144481148
AR	RIFAMPIN	Approved	""	0.002073883623028982
AR	[TBAA1,D-TYR(ET)2,VAL4,LYS6,ARG-NH28,DES-GLY9]AVP	Not Approved	""	0.01935624714827049
AR	VINCLOZOLIN	Not Approved	""	0.05806874144481148
AR	ORTHO-PHTHALALDEHYDE	Not Approved	""	0.009678123574135248
AR	OXYPHENISATIN	Not Approved	""	0.05806874144481148
AR	GEMCITABINE	Approved	antineoplastic agent	0.0006311819722262119
AR	FLUOROSALAN	Not Approved	""	0.01935624714827049
AR	PRUXELUTAMIDE	Not Approved	""	0.02903437072240574
AR	CLOMIPRAMINE HYDROCHLORIDE	Approved	""	0.01935624714827049
AR	DUTASTERIDE	Approved	Antihyperplasia Agents,Anti-baldness Agents,for treatment of benign prostate hyperplasia	0.01451718536120287
AR	CHEMBL:CHEMBL81782	Not Approved	""	0.004839061787067624
AR	DASATINIB ANHYDROUS	Approved	antineoplastic agent	0.0007640623874317301
AR	OXANDROLONE	Approved	anabolic agent	0.1161374828896229
AR	[3H]D[CHA4]AVP	Not Approved	""	0.05806874144481148
AR	NORETHINDRONE	Approved	Synthetic,Oral,Contraceptives,contraceptive	0.005806874144481148
AR	ROCURONIUM BROMIDE	Approved	""	0.009678123574135248
AR	GRAMICIDIN S	Not Approved	""	0.05806874144481148
AR	METHYLTESTOSTERONE	Approved	for treatment of dysfunctional libido in women	0.02903437072240574
AR	GALETERONE	Not Approved	antineoplastic agent	0.07258592680601438
AR	EFONIDIPINE	Not Approved	""	0.02903437072240574
AR	ANDROSTENEDIONE	Not Approved	""	0.005806874144481148
AR	CHEMBL:CHEMBL480626	Not Approved	""	0.01451718536120287
AR	CANRENOATE POTASSIUM	Approved	""	0.02903437072240574
AR	SALINAZID	Not Approved	""	0.01451718536120287
AR	REPAGLINIDE	Approved	antidiabetic	0.004147767246057964
AR	CHLORALIN	Not Approved	""	0.05806874144481148
AR	PREDNISONE	Approved	corticosteroid,antiinflammatory agent	0.001290416476551366
AR	AMPIROXICAM	Not Approved	""	0.02903437072240574
AR	NEFAZODONE HYDROCHLORIDE	Approved	""	0.009678123574135248
AR	MIRISTALKONIUM CHLORIDE	Not Approved	""	0.05806874144481148
AR	ESTRADIOL CYPIONATE	Approved	""	0.02903437072240574
AR	DIBENZOYLMETHANE	Not Approved	""	0.01451718536120287
AR	NORGESTREL	Approved	Synthetic,Oral,Contraceptives	0.009678123574135248
AR	TOLYLFLUANID	Not Approved	""	0.05806874144481148
AR	BROMUCONAZOLE	Not Approved	""	0.05806874144481148
AR	CARBOQUONE	Not Approved	""	0.01935624714827049
AR	VATALANIB	Not Approved	antineoplastic agent	0.003226041191378416
AR	NILUTAMIDE	Approved	Antineoplastic Agents	0.03484124486688689
AR	MELENGESTROL ACETATE	Approved	""	0.01935624714827049
AR	[PHAA1,D-TYR(ET)2,LYS6,DES-GLY9]AVP	Not Approved	""	0.01935624714827049
AR	MELPHALAN	Approved	""	0.002903437072240574
AR	FLUSPIRILENE	Approved	Antipsychotic Agents	0.002639488247491431
AR	TOREMIFENE	Approved	SERM,antineoplastic agent	0.0044668262649855
AR	DROMOSTANOLONE	Approved	Hormonal,Antineoplastic Agents	0.1161374828896229
AR	EQUILIN	Not Approved	""	0.01451718536120287
AR	CHEMBL:CHEMBL118280	Not Approved	""	0.05806874144481148
AR	MOCLOBEMIDE	Approved	antidepressant	0.01161374828896229
